          x_f      vx_f           y_f      vy_f
-3.967694e-04  0.629744 -8.968620e-04 -0.175915
-7.047963e-03 -0.839055  5.381682e-03  2.043211
 4.097137e-03  0.497990 -6.182650e-03 -0.749050
-5.229333e-03  1.305567 -1.176086e-04 -0.282016
-9.470400e-04  0.360310  1.953235e-03 -1.122264
 1.112668e-03  0.591284 -1.181811e-03  0.999720
-7.175073e-03 -0.011295 -8.707980e-04 -1.022447
-4.703343e-04 -0.002526  2.078767e-03  0.445527
-3.723143e-03 -0.763382  8.973310e-03  2.147528
-2.906885e-03  0.944772 -4.512582e-04 -0.089668
-7.814138e-03 -1.684083  1.590187e-03  0.030035
 1.225063e-02 -0.247153 -5.118450e-03  0.798820
 3.914828e-03  2.256295 -1.546408e-02  0.206281
-1.029257e-02 -0.200422  3.280446e-03  0.140727
-4.896811e-03  1.152901 -1.120956e-02  0.453922
 7.024422e-03  0.504246 -8.811658e-03 -0.399552
-8.529912e-04  0.170076  4.424724e-03 -0.641535
 8.819112e-03  0.505366 -9.150688e-03  0.212645
-7.553455e-03 -0.199333 -2.784525e-03  1.227097
 1.029586e-02  1.712122  1.122247e-03 -0.720181
-2.844709e-03 -0.957217 -1.331987e-04 -1.527820
 9.023082e-03  0.322872 -2.252631e-03 -0.222093
-1.064300e-02 -1.470364  9.312809e-04  0.167365
-2.492750e-04 -0.039963  9.563226e-03 -0.042978
-5.983960e-03  0.450712  3.233934e-03 -0.054449
 4.885409e-03  1.373956  4.403062e-03 -1.145745
-1.495703e-04 -0.724331 -1.085024e-03 -0.625304
-5.476429e-03 -0.617245 -6.472659e-03 -1.717977
-1.803284e-03  0.316077 -5.646449e-03 -1.043951
-2.208254e-03 -2.292944  7.534522e-03  0.782712
-5.365233e-04  1.031058 -9.163193e-04 -0.395063
-5.006126e-03 -0.999701  8.459503e-03  1.164369
 1.586878e-03  0.472348  2.443908e-03 -0.273738
-4.869097e-03 -0.281240  8.973798e-03  0.426869
 1.425049e-02 -1.241972 -3.611984e-03  2.043874
 1.516814e-02 -1.845041  2.715376e-03 -0.111537
-2.378706e-03  1.422900 -6.767222e-03 -1.291420
-5.173285e-03 -2.565581 -1.014064e-03 -1.051448
 2.871063e-03 -0.340436 -4.932758e-04 -1.866867
-3.460782e-03  0.387468 -3.515007e-03 -1.080457
-4.377151e-03 -3.042688 -2.438050e-05 -0.851432
 1.891898e-04  0.056777  8.738490e-03 -0.585141
-2.813953e-03  0.758802 -2.709944e-03  0.465467
-1.004638e-02 -2.184252  4.446218e-03  0.456368
-4.344867e-03  0.235308 -1.752522e-03  0.372300
-1.396999e-03 -0.890553  3.211583e-03  1.237106
-9.838813e-03 -0.232441  1.457740e-02  1.218974
 3.752772e-03 -0.468293 -2.880615e-04 -0.614885
 1.052697e-02  1.103473  2.914939e-03  0.446627
-3.031041e-03  0.454448 -2.913226e-03  0.501728
 1.021373e-02  1.015168 -7.091595e-03  1.006025
 6.354462e-04 -0.487114  2.603895e-03 -0.883944
-1.371120e-02 -1.374830 -1.418069e-02  0.668950
 3.158845e-03  0.495603 -5.342053e-04 -0.901237
 2.048339e-03  0.602413  4.253576e-03 -0.299373
-3.641077e-03  0.572688  5.009113e-03 -0.324317
 1.993484e-03  0.841106 -9.026613e-03 -0.179363
-6.012090e-03 -0.169272  7.112901e-03 -0.728494
 2.495843e-03  1.285267  3.825127e-03 -1.505052
-2.588935e-04  0.502380  1.061810e-02  1.698822
 2.048251e-03  0.300618 -4.776557e-04 -0.201574
 4.397122e-03  0.346752 -4.030369e-03  0.296256
 1.265173e-03  1.418641 -9.989502e-04 -0.200150
 1.361558e-03 -1.200575  7.847996e-03  0.200748
-2.706749e-03 -0.092545 -9.935568e-04 -0.809896
-1.617522e-02 -0.998506 -7.147309e-04 -0.311158
 9.164176e-04 -0.683198 -3.101922e-03  0.362233
-9.302241e-04 -0.018929  9.906551e-03  0.427771
 4.095096e-03  0.779643  8.877990e-03  0.664413
-2.463807e-04  0.129638 -3.450525e-03  0.398548
-7.299052e-03  0.114305 -8.442872e-03 -0.559031
-4.056071e-03 -0.969640 -1.158911e-02 -0.589258
 7.073884e-03  1.728004  3.551837e-03  1.694646
 7.823291e-04  1.647632 -1.041257e-02  0.121445
 4.819059e-03 -1.420167  7.695945e-03  1.787794
 6.629685e-03  0.556209  7.988388e-03  0.581792
 1.960442e-03  1.016498 -1.489138e-03  0.753126
-1.354490e-03 -0.798947  9.557683e-05  0.257888
 1.980565e-03 -0.724027  7.224433e-04 -0.944588
-5.795015e-04  0.149238 -4.670355e-03  0.602929
 4.540417e-03  0.125864 -1.201731e-02  0.328692
 1.547236e-03  0.724660 -7.491929e-04 -0.431196
 1.378140e-03  0.153310  1.095448e-02  1.226426
-6.780563e-03  0.131139 -4.626558e-03  0.270692
-1.369551e-03  1.558640 -5.238847e-03  0.870207
-3.377094e-03  0.830499 -3.604814e-03 -0.546316
-1.449508e-02 -1.516676 -6.487723e-03 -1.266260
-9.163829e-03 -0.760717  1.484224e-02 -0.134978
-1.399964e-03 -0.441114  7.453639e-03  0.004465
-2.665012e-03 -0.690196  7.663361e-03 -0.086474
 1.528094e-03 -0.990688  1.105341e-02 -0.100655
-9.081886e-03  0.812750  1.001674e-02 -2.248721
-8.491900e-03 -0.594411  5.821703e-03 -0.645755
 5.554338e-03 -1.202005 -8.240478e-03 -0.695691
-1.116974e-03 -0.009586 -1.150271e-02 -0.606749
 6.772994e-03 -0.796388 -3.943912e-03  1.602138
-2.848331e-03  0.749327  8.682816e-04 -0.816951
 1.042879e-02  0.891822 -2.161850e-03 -0.322436
-9.206791e-03  1.033793  5.015531e-03  1.390665
-3.920550e-04 -0.678464  2.729916e-03  1.012460
-1.404885e-03 -0.939500  1.272776e-02  0.683861
-7.695908e-03 -0.729939 -6.781913e-03 -0.483244
 1.482706e-03  0.306581 -2.299713e-03  0.087869
 1.336739e-03  0.289796  9.924461e-04 -0.549754
-9.665613e-03 -1.435317 -7.261263e-03 -0.644670
 4.335204e-03  0.733983 -7.530234e-04 -0.262534
-7.090464e-03 -1.036749 -1.436885e-02  0.709767
-1.472591e-03 -0.831143  1.652356e-04  1.160096
-2.184830e-03 -0.334955 -2.957010e-03 -2.562766
 3.784953e-03 -0.307148  4.912650e-03  0.032138
-1.058526e-04  0.077512 -1.962868e-03  0.207643
-2.424327e-03 -0.150427 -1.318880e-02 -0.419910
 2.170114e-03 -2.758589 -8.518718e-04  0.147734
 3.932375e-04  1.431522  5.605235e-03  0.002145
-7.715519e-03  0.417988  1.485783e-03  0.759267
-1.487017e-03  0.167483  2.864331e-04  0.024494
 7.717648e-04  0.066692 -2.783963e-03 -2.697735
 1.026212e-02  1.086688 -4.325639e-03 -0.456674
 7.771173e-03  0.394445 -1.383715e-04 -0.339125
 8.762246e-04 -1.424059  1.351555e-02 -1.063593
 7.015287e-04 -0.468503  1.166613e-03 -1.130669
-2.102035e-03  1.043275  1.044756e-05 -0.038672
-2.461532e-03  0.735836  1.061703e-02  0.852462
 8.453084e-03  0.150128 -4.584637e-03  0.520485
-7.554416e-04  0.211139  2.927445e-03  1.891520
 3.880425e-03 -0.440034  9.858239e-03  0.706208
-2.072537e-03  0.882486  7.066110e-03 -0.188210
-1.198009e-03  1.069701 -1.419866e-03 -0.595033
-1.236440e-04 -0.187793  2.336365e-04 -1.265598
-1.100669e-02 -1.143962 -9.323006e-04 -0.142759
 2.930980e-03  2.530561 -4.350279e-03 -0.082192
 5.043104e-03  0.157202  1.185262e-03 -0.504912
-5.476597e-04 -0.609204 -1.020896e-03 -0.673992
-4.747480e-03  0.698665  1.013556e-02  1.061295
-8.249029e-03 -2.447858  5.755268e-05  0.245551
-5.168606e-04 -0.429170 -1.337081e-03  0.866565
 1.153131e-02 -1.525186 -7.048351e-03  1.753224
 7.240904e-03  0.844747 -5.815112e-03  1.286699
 1.159265e-03 -0.515031  1.732023e-04 -0.063422
-1.891417e-03 -0.055516 -6.615325e-03  0.790301
 1.081093e-02  1.481635  8.372376e-03  0.069325
 1.611832e-03  0.668341  1.029191e-02  0.842279
-1.834998e-03 -0.122804 -2.763569e-03  0.429132
 5.298689e-05  0.967532  1.854165e-03 -0.194664
 3.509689e-03  0.111424 -4.444980e-03  0.530197
 1.509946e-04 -0.646566 -4.592370e-04  1.077394
-1.007921e-03 -0.076005 -2.376570e-03  1.013812
-3.202034e-03 -0.258453  1.045061e-02  0.767675
-4.907212e-03 -0.654141  9.926602e-03  1.661001
 1.241824e-03  0.025885  1.602416e-03 -0.013082
-5.197717e-04  0.117918  1.772975e-03 -1.063350
 5.433690e-04  0.843523 -1.785715e-04 -0.082609
-7.238907e-03 -0.599145 -7.670145e-03 -0.555234
-4.761363e-03  0.719103  2.490128e-04 -0.071113
-3.199589e-03  0.689852  9.524624e-04  1.249307
 2.475590e-03  2.445623  2.070147e-02 -0.407339
-5.840515e-03  0.435451  1.697143e-03 -0.105430
 5.598886e-03  1.153359 -2.694387e-03 -0.075288
 1.103907e-02 -0.876920 -8.827674e-03 -0.901205
 1.826806e-03 -0.479007 -1.948877e-03  0.834826
-6.490057e-03  0.045319  7.030693e-03 -1.084729
 3.796945e-03  0.024399  5.808211e-03  1.279598
-5.419514e-03  0.957273  7.397387e-03  0.086642
 3.010114e-03 -0.077031 -7.671174e-03  0.893503
 5.037704e-03  0.192261  3.842659e-03  0.670531
-4.868902e-03  0.324898 -1.788338e-03 -0.274740
-6.897177e-03 -0.609794 -5.676323e-04  0.180458
 8.131806e-04  0.818732  6.625956e-03 -0.469329
 6.054336e-03 -0.955509  3.427787e-03  0.097774
 1.061861e-03  0.021823  1.103823e-02  0.922064
 1.318323e-02 -0.441924 -2.040917e-03 -0.514397
 8.181163e-04  0.426021  1.631647e-03  0.314593
-5.311006e-03  0.407912 -8.203384e-03 -1.615852
 9.816940e-04  0.720716 -2.754762e-03 -1.134782
-4.613091e-03  0.059457  6.592380e-03  0.750908
-9.399507e-03  0.505547 -1.551976e-02 -1.734528
 4.628355e-06  0.113925 -7.661661e-03 -0.737472
-4.471476e-04  2.182038  3.870635e-03 -1.177006
 1.553650e-02  0.428268  8.442890e-03 -0.274629
 2.953483e-03 -0.572456  1.441381e-03 -0.595043
-1.363089e-04  0.450108  1.238457e-03  0.810900
 3.629264e-03  0.024166 -2.059031e-03  0.265876
 2.874574e-03  0.377408  3.831935e-04 -0.525652
 4.094958e-03 -0.672752 -2.258263e-02 -0.668625
-1.136161e-02 -1.308928 -2.912670e-03 -0.368935
 7.107793e-04 -0.297919  1.139889e-03 -0.789178
 8.897228e-03 -1.118218  5.734992e-03  1.126824
-4.372802e-03  0.246807  1.078438e-02  1.091559
 3.382661e-03  0.590271  2.665512e-06 -0.736045
-1.520752e-03  0.586484  5.323507e-03 -0.351835
 7.295638e-03 -2.685988 -9.558991e-03  0.200006
-8.122720e-03 -1.686341  2.014969e-03 -0.921812
 9.717582e-03  0.497309 -2.912827e-03 -0.274047
-1.787124e-02 -0.339062  5.359839e-06  0.051873
 5.571437e-03  1.554914  9.521267e-03 -1.518985
 6.096417e-03  0.200577  1.126719e-03 -1.249928
 6.544403e-04  0.080147 -1.279179e-02 -0.918648
 2.717239e-03  0.338095 -1.063930e-02 -1.358841
 2.199053e-03 -0.024506  7.984855e-03 -0.063142
-8.229812e-03 -1.077307  2.134833e-05 -2.792231
 1.007088e-02  0.658745 -2.456728e-03 -0.132152
-1.616087e-03  0.668100  8.480756e-04 -0.490349
 2.113208e-03 -2.755329 -5.624348e-03 -0.418524
-2.246215e-03 -0.720844 -1.226694e-02 -1.275643
-6.783794e-03 -2.363890  4.437748e-03  1.949675
 7.261507e-03  0.109924  1.596900e-03  0.056728
 5.922384e-03  0.417280 -9.373764e-03 -0.809350
-8.389675e-03 -0.520254  3.400379e-03  0.075239
 6.341016e-04  0.073624  1.202758e-02 -2.246694
 1.923491e-05 -0.256605 -2.655035e-03  0.666038
-1.637709e-03  0.231460 -9.639192e-04  2.014440
 2.967662e-03  1.795181 -1.005565e-02 -2.028668
 7.493238e-04  0.271545 -4.257653e-04  0.122772
 2.448291e-03 -0.706642 -6.208089e-05 -0.448780
-1.330061e-03 -0.470243 -6.823129e-03 -0.350805
 2.116137e-03  0.258612  1.235761e-03  0.223634
-7.372640e-04 -0.149961 -9.840303e-03 -0.391002
 2.298624e-03  0.709486 -6.573552e-05  0.997460
-5.330241e-03 -0.702796  3.488047e-04  0.776466
-1.843807e-03  0.126405 -3.265607e-04 -0.240763
-3.424799e-04 -1.084619  2.497980e-04 -0.770384
-8.191635e-03 -0.661648 -2.567462e-03  0.777315
-7.745054e-03 -1.122593  5.235382e-03 -1.101295
-8.176188e-04  0.938043 -1.539595e-03  0.063014
-2.971233e-03 -0.397953  4.903465e-03 -0.386112
-2.658458e-03 -0.473960  9.934766e-03  1.107045
-2.251974e-03 -0.452235 -8.525575e-03 -2.293951
-9.839460e-04 -0.169982  5.042732e-03 -0.245578
 9.023444e-03  1.419137  1.655418e-03  1.047880
 5.549839e-04  0.054125  4.683391e-03  2.656940
 3.486122e-03  1.402962  3.838309e-03 -0.233658
 3.177941e-03  0.068734  9.460694e-03 -0.217069
-6.190281e-03  0.022111 -1.367582e-03 -1.284422
-1.250163e-03  0.181713  4.280154e-03 -1.557018
-1.416651e-02  0.911453  1.320154e-02 -1.719175
-1.576451e-03 -0.037241  1.619478e-03 -0.086431
-1.159909e-02 -0.856952  7.644513e-04 -1.142277
 1.292417e-02 -0.531216  1.034970e-02 -0.185468
-4.616232e-03 -0.196653 -1.316199e-02 -0.587116
-2.103850e-03  1.416706  1.237625e-02 -1.212936
-1.687964e-04 -2.951305 -3.351693e-04 -0.026608
-4.648748e-03 -0.501876  4.635889e-03 -0.061378
-1.818034e-02  1.808869  9.361566e-04  0.222536
-1.459189e-03 -0.205013  3.112672e-03 -1.693867
-1.183358e-03  0.125215 -6.257879e-03 -0.612680
 9.085975e-03  0.942678  5.982337e-03  1.581009
-3.757124e-03  0.889126  4.847624e-03  0.465512
 6.534070e-04 -0.004946  1.666965e-03  0.559989
-3.730075e-03 -0.267928 -5.932259e-04  1.558952
-1.676837e-03 -0.612562  5.183441e-03 -0.539618
-5.918097e-04  0.872583  5.221152e-03  1.958941
-1.240111e-02 -1.176305  4.892665e-03  0.164137
 3.361107e-03  0.154988 -8.588424e-03 -0.911364
 1.038183e-02 -0.879053 -1.447952e-03  1.144105
 6.358068e-03 -0.727398 -3.628614e-03 -2.113610
 1.214659e-03  0.231449  5.376754e-04  0.601266
 5.256042e-04  0.438536  1.833453e-03  0.042462
 1.089521e-02  1.860946  1.772323e-04 -0.126582
 3.895609e-03 -1.565808 -5.476921e-03  0.260331
 1.507904e-03 -0.841978 -6.802902e-04 -0.353502
-4.361696e-03 -0.560533 -5.643515e-05 -0.455469
 6.096450e-05  0.028968 -1.082493e-02 -0.886963
 4.079489e-03 -1.067960  8.237309e-04 -0.494196
 7.099205e-04  0.492086 -6.679393e-04 -0.099678
 5.590953e-05 -0.207129 -1.672302e-03  0.630499
-4.370274e-03 -0.033669  7.703879e-03 -0.075172
 9.557994e-03  0.268071  7.623881e-03  0.572823
-1.004107e-02 -0.643802  8.463743e-03  0.082007
 8.493156e-03  0.709567 -1.060358e-02  0.000211
 1.799350e-04 -0.053259 -3.637156e-04 -0.313292
-7.220199e-03 -2.764658  3.419273e-05 -0.036593
 1.037420e-03 -1.038288 -6.462107e-04  0.171316
-5.068911e-03  0.264214 -4.784887e-03 -0.768942
-9.657398e-03 -0.483921 -4.696853e-04 -0.026547
-8.918398e-03 -2.326796 -2.981233e-04  0.535536
 4.084348e-03  0.577072 -5.197562e-03 -1.037322
 1.480004e-03  2.204694 -1.696531e-04  0.197860
-1.414079e-02 -0.761059 -3.385505e-03 -0.752500
-2.352321e-04  0.598135 -3.896491e-03 -0.671707
 7.729529e-03 -0.212567  1.376145e-02  1.146780
-4.826630e-03  0.727291 -1.871905e-03 -0.587297
-7.375223e-03 -0.177463 -3.369413e-03 -0.986587
 2.455630e-03 -0.017610 -8.404159e-03 -0.472088
 6.563034e-03 -0.112776 -1.245046e-03  0.156565
-2.853644e-03  1.197857 -5.773382e-05  0.286851
-1.760987e-03  0.614338 -2.049009e-03  0.665995
-5.944204e-03  0.293679  1.355979e-05 -0.816695
 4.805062e-03  0.448232  7.112812e-03  2.399700
 1.001719e-02  0.980897 -3.614613e-03  0.316752
 8.297314e-03  0.006718  8.765622e-04  0.105087
 1.169309e-02  0.315149  1.601832e-02 -0.099866
 1.464745e-02  0.607431 -3.105169e-03  1.087329
 1.077409e-02  1.491876 -2.059438e-03  0.066977
-5.801650e-03 -0.893429  1.183421e-02  1.251615
-9.490470e-03 -1.887673 -7.632095e-04  0.813432
-2.558410e-03 -0.810465  4.471366e-03 -0.538845
 4.564374e-03  0.057035 -7.393274e-03 -0.376608
-2.198643e-04 -0.341315  5.924053e-04 -0.142834
-5.096948e-03 -0.369479 -9.520927e-03 -0.642704
-1.748543e-03  0.446019  3.425673e-04  0.282521
 7.343032e-04  1.342703  1.220856e-03  1.316728
-4.395991e-03 -0.113081  7.600307e-03 -0.125233
 3.772406e-03  1.939683 -1.741924e-03  0.653171
-5.756937e-03  0.176068  1.829100e-03 -0.177129
 2.116135e-03  0.158623 -6.427470e-03  0.782024
 7.129539e-03 -0.200936  1.397428e-03  0.161567
 1.263365e-02 -0.120277 -1.581806e-03 -0.861144
 1.184357e-02  1.422705  5.514694e-03  0.787666
 1.593364e-03  0.652790  7.877135e-04  0.324703
-1.807392e-03 -2.005135 -1.466602e-03 -2.287375
-9.505961e-03 -1.764518 -8.598197e-03  0.715153
-3.203005e-03 -0.492513 -4.242847e-03  0.395479
 2.572227e-03 -0.639690  2.526454e-02  1.580249
-1.445843e-04 -1.180099  8.031201e-03  0.367378
-3.377018e-03  0.622412  1.068991e-03 -0.191793
-3.016418e-03 -1.218486  1.775950e-03 -2.566069
 7.932404e-03  2.761127 -5.037088e-04 -0.106709
 7.717077e-04  1.388201  5.122624e-03  1.858617
-1.730744e-03 -0.148838  1.371007e-03  0.119749
 9.134796e-04  0.062229 -7.081014e-03  0.266400
-9.758411e-03  0.919936  1.315894e-03 -0.473926
-2.309658e-03  0.281735 -7.929405e-03 -0.136313
 5.006223e-03 -0.410775  3.032989e-03 -0.271407
 4.955766e-03 -0.370313 -2.544758e-03 -0.986663
 1.293401e-02  0.779127 -1.154344e-03 -0.247604
-1.068815e-02 -1.272630 -5.249057e-03  0.645254
-3.071429e-03  0.679446 -3.300898e-03  0.469375
-1.025465e-03  0.282771  3.432881e-03  2.412001
-3.420881e-03  0.574449  2.406411e-03  1.132001
 3.760305e-03 -0.190715 -1.068905e-02 -0.975458
 9.332596e-04 -0.038284  7.497682e-03  0.793779
 1.019524e-02  0.763326  3.025941e-03  0.288607
-4.798554e-04  0.670084 -9.569369e-04  1.054255
 1.919755e-03  1.392663  2.731583e-03  0.036016
-1.320235e-03 -0.292356  6.254947e-03 -0.681539
-6.170018e-04 -1.388678 -3.327585e-03 -1.679666
 1.966810e-03 -1.191634  1.072276e-03  0.312793
 8.917164e-04  0.057951  4.747279e-03  2.387728
 9.469542e-03  0.481700 -3.094950e-03 -0.817591
 1.577135e-03 -0.207737 -5.792730e-03  0.351945
-1.069122e-04 -0.443302 -2.542277e-03 -0.335155
-6.620437e-03  0.087118 -1.163603e-02  0.418813
 6.956906e-03  1.328997 -8.065442e-03  0.094815
 4.237778e-03 -0.594097  3.600509e-03  0.075425
-3.292409e-03 -0.545543 -9.062934e-03 -0.135947
-6.365227e-03  0.964084 -6.705511e-03  0.067306
-1.491321e-03  0.008207  7.774816e-04  0.917693
-5.522914e-04 -0.265335 -7.936825e-03 -1.641893
-1.606129e-04  0.184730 -1.047738e-02 -1.308776
 1.474884e-02  1.260232 -7.791126e-04 -0.088352
 2.138384e-03 -0.957906  1.802182e-03 -0.028796
 2.094919e-03  0.332269 -8.096146e-03  0.153889
-2.747825e-05 -0.005373  1.007528e-02  0.686333
 3.126281e-03  2.780971  3.042499e-03  0.220997
-1.323316e-03  1.038174  6.576689e-03  1.949324
 1.032444e-02  1.026793 -1.615465e-04  0.213295
-4.525515e-03  0.492242 -1.256241e-02 -1.866041
-1.975379e-02 -0.632649 -1.597309e-03 -0.192885
 8.520223e-03  0.498525 -3.316717e-03 -0.366494
 9.595663e-03  0.350237 -9.720621e-04 -0.028185
 1.995154e-03 -0.251979 -2.000891e-03 -0.509574
-1.225372e-04  1.099507 -5.833392e-04 -0.004762
 4.790445e-03 -0.409020  3.706581e-03 -0.092647
-5.442002e-03 -0.115705 -1.089128e-02  0.688844
 6.060872e-04  0.215978  1.545540e-03 -0.866747
 4.436107e-04  0.374142 -1.253337e-03 -2.009639
 3.581628e-04  0.038777  1.883815e-03  0.615658
-2.448865e-03  0.462881  3.553085e-03 -0.734177
-4.915312e-03 -0.227963 -8.871211e-03 -0.573429
 6.137151e-04  0.729874  1.483150e-03  1.285237
-1.214273e-03 -0.769436 -1.553362e-03 -0.413856
 6.348595e-03 -0.650696 -1.158198e-02 -1.052489
 1.844013e-03  1.051764 -9.317645e-03 -0.828024
 9.292888e-03 -0.030187 -3.461078e-04  0.088283
-9.723556e-04 -0.150520  1.735711e-03  0.463293
-2.500138e-03 -0.359988  1.450575e-03 -0.358955
-4.420151e-03  0.178982  1.891416e-03 -0.750527
 2.427356e-03  0.776400  4.253477e-03  1.049803
-2.473381e-03 -0.620494 -8.803388e-03 -1.682353
 5.342533e-03  0.363987 -5.138323e-03  0.226098
-7.316149e-03  0.496189 -3.805625e-04  0.932761
-4.279290e-03  0.863243  6.141638e-03  0.403524
-1.020291e-02 -0.084365 -7.258641e-03 -0.130394
-5.515260e-03 -2.401684 -4.832086e-04  0.000797
 1.513625e-03  0.579924  1.373593e-03  0.283345
 5.289687e-03 -1.180252 -7.910576e-03 -1.091227
-8.250625e-03 -1.895570  2.576368e-03  0.396142
 3.920615e-03 -0.210987 -2.655652e-03 -2.064536
-3.231824e-03  0.982867 -3.250656e-03 -0.137542
 1.475918e-03 -0.657640 -9.280129e-03 -1.343703
-2.791667e-03  0.202201 -4.137395e-03  0.572340
-1.694505e-02  0.127106 -5.744643e-04  0.081933
 5.484910e-03  1.372895 -6.586578e-03 -2.152992
 1.601689e-03 -1.098460 -1.840144e-03  0.163193
 8.396353e-03  1.334287  5.533066e-03  0.656562
-5.919088e-03 -1.248055  9.115287e-03 -0.580364
 1.928622e-04  1.145172  6.985169e-04  0.317315
-1.944825e-03  0.133699 -3.993386e-03 -2.361572
-1.653791e-03  0.672167  8.147683e-03  0.355584
-4.153773e-03 -0.367622  2.499652e-03 -0.631563
-1.756302e-03 -0.031842  7.050749e-03 -0.215169
-3.937882e-03 -0.043134 -7.925025e-03 -0.850344
 6.294602e-03 -0.081577 -2.925116e-03 -1.325095
-1.650662e-02 -0.121969  7.414540e-03  1.954068
-6.312583e-03  0.598703 -2.009799e-03  0.627488
-3.369074e-05 -0.009210  7.024007e-03  2.540474
-1.456604e-03 -0.329916  1.391246e-03 -1.065894
-1.502627e-02  1.916918 -1.094097e-02 -0.117741
 1.080143e-03  0.707785  6.102616e-03 -0.322027
-2.712527e-03 -0.113350 -7.456643e-03 -0.186770
 2.121297e-04 -0.175571  1.323004e-03  0.154169
-1.894325e-03  0.137275 -4.523709e-03  0.600965
-3.112135e-03  0.506137  1.490938e-02  1.081383
 2.266536e-02  1.303610  6.563440e-03  0.323904
 2.868803e-03 -0.910243  2.017222e-03  1.105204
-3.267550e-03 -0.418173 -1.130540e-02 -1.426838
 5.613218e-03 -0.286315 -3.337060e-03 -0.647957
 8.040850e-03  0.725845  4.711678e-04  1.455342
 3.108512e-03 -0.660512  5.627066e-03  0.638879
 4.557205e-03 -0.965073 -6.404803e-03  1.895416
-1.585945e-02 -1.433130  3.731828e-03  0.539976
 1.000996e-02  0.141552  3.069851e-03  0.625800
-1.003775e-03  1.042022 -4.120522e-03  0.194306
 1.735888e-03 -1.431578 -8.465052e-03 -1.828979
 2.558884e-03 -0.848130 -1.255994e-03  0.418354
 1.200240e-02 -0.956144  4.642118e-03  1.790389
 3.668296e-03 -0.239065  6.949571e-03 -1.097621
-7.155935e-03 -2.482079  2.776778e-04 -0.033667
 6.469828e-03 -0.241075  3.234400e-03  0.233876
 4.117455e-03 -1.387893 -4.368345e-03 -1.062389
-6.430578e-03 -1.052810  2.855506e-03  0.564717
-6.166620e-04  0.416723  2.714579e-03 -0.888909
 1.069776e-02  0.844715  8.368389e-05  0.236501
 6.165859e-03 -0.256379  3.139328e-03 -0.045165
-5.400624e-03 -0.305232 -1.319715e-02 -0.266660
 1.942986e-02  0.210304  1.004362e-02  0.074704
 6.683622e-03 -2.713987 -1.047913e-02 -1.132704
-2.917892e-03  0.557444  4.032679e-03 -0.372501
 3.886747e-03 -0.560619 -1.721734e-03  0.883916
 3.335295e-03  1.306073 -5.794393e-03 -0.330168
 7.544699e-03 -0.609072 -9.739089e-04  0.436209
 1.011577e-02  0.284245  2.803933e-03 -1.498710
-8.489746e-04  0.730196  1.087831e-03  0.452846
-1.508831e-02  0.094652  4.788054e-03  0.977991
-2.975689e-03 -1.553646 -7.268280e-04 -1.061571
 3.322707e-03  0.727708 -4.861704e-04 -0.050053
 2.577886e-03 -1.091385 -1.504888e-03  0.294869
-8.582581e-04 -1.194273  9.979093e-03  0.168135
-3.470542e-04 -0.735107 -5.970125e-04 -0.041732
 1.804195e-03  0.425049 -1.588260e-03 -0.210922
 1.027687e-02  1.058477  1.213065e-03  0.262983
-4.889528e-03 -0.023956 -9.272308e-03  0.485870
 6.727577e-03 -0.033565 -6.256716e-04  0.092949
 3.866601e-03  1.048575 -1.602790e-04  0.530849
 9.398628e-03  2.059380 -3.887754e-04  0.809273
 9.173833e-05  0.130580 -8.838278e-04  1.195275
-8.771185e-03 -0.095114 -1.922516e-03 -0.087047
-5.763297e-04  0.294890  1.287138e-03 -1.088662
-1.489785e-04 -0.522887  2.555783e-04 -0.480812
-3.593773e-03 -0.123842  2.790122e-03  0.306017
-5.289278e-03  0.461316  1.414990e-02  0.908598
-4.519055e-03  0.208060  4.774028e-03 -0.412958
 8.725757e-03 -1.784213  1.803632e-03  0.772137
-1.165864e-03 -0.498334  1.283119e-03  0.570431
-2.903316e-04 -1.368632  3.026776e-03  0.868893
 8.490151e-03  1.278814 -1.261799e-02 -1.243699
-1.780809e-02 -1.487124  8.239319e-03  0.286700
-1.561510e-03 -0.106952  1.745704e-03 -0.077556
 8.722893e-04  1.244554  4.866255e-03 -0.510419
 8.444882e-03  0.148809 -3.509715e-03  0.695726
 7.057932e-03  1.118874 -1.126896e-02 -0.869110
-8.700900e-03  0.692341 -4.565765e-03 -0.132194
-8.611650e-04 -0.809840  8.676789e-04  0.900569
 1.743319e-03 -0.713000  1.239772e-02  0.970279
-1.763379e-03  1.024084 -1.571761e-03  0.017987
 9.771904e-03  1.938608 -5.727981e-04 -0.822963
-2.697170e-03  1.350506 -5.680032e-04  0.424304
-4.115794e-03 -1.589847  4.575334e-03 -0.196609
-1.084200e-03 -0.047547 -9.180103e-03 -1.139623
 5.745264e-03  1.359852 -7.860537e-03 -1.856315
-2.856426e-03  0.229697  1.008208e-03 -0.383234
-2.392042e-03  0.386366  1.753164e-03  0.458415
-3.762475e-03 -0.127104  4.830958e-04 -2.020013
-8.474235e-03 -1.192675 -2.432936e-03 -1.342186
-7.153600e-03  1.101463  4.601941e-03  2.079862
 1.049410e-04  0.002001  1.497985e-02 -0.027496
-1.792950e-03 -0.117581 -1.256233e-03 -0.109808
 4.374871e-03  0.663567 -1.167484e-02  1.144742
-1.284520e-02 -1.515524 -2.363536e-03 -0.460826
-8.474186e-03 -0.132011 -2.886005e-03 -0.153932
