          x_f      vx_f       y_f      vy_f
-1.289664e-02 -1.275678 -0.041591 -4.119206
-2.317699e-02 -2.311346 -0.024303 -2.384504
 4.080579e-02  3.112572 -0.017597 -1.429143
 2.577661e-02  2.301837  0.046568  4.467890
 2.704966e-02  2.298452  0.056962  4.818312
 3.900212e-02  2.999958 -0.004149 -0.357695
 3.518040e-02  3.119151 -0.037817 -2.955109
 3.906759e-02  3.282141 -0.028170 -2.658382
-6.645529e-02 -4.687409  0.015194  1.238009
-5.965437e-03 -0.606307 -0.037304 -3.888563
 4.516325e-02  3.666073  0.012174  1.116555
-3.121929e-02 -2.989729 -0.025617 -2.521453
 4.213239e-02  3.612843  0.000796 -0.009955
-1.071321e-02 -1.098714  0.051925  3.762199
 1.919945e-02  2.007914 -0.029458 -3.142019
 3.714683e-02  2.823010  0.048139  4.022118
 2.204384e-02  2.131629 -0.046533 -4.282715
-5.015805e-02 -4.804322 -0.010739 -0.973329
 8.659841e-04  0.086829  0.037703  3.917878
 4.888126e-04  0.055421  0.040309  3.914639
-4.723023e-02 -4.097413 -0.018614 -1.847147
 3.761843e-02  3.546140  0.036847  3.214105
-3.844119e-04  0.029728  0.050697  4.299648
-4.177748e-02 -3.958286 -0.036727 -3.550519
-5.131093e-03 -0.469627 -0.039309 -3.479047
 2.681081e-02  2.357246  0.040391  3.320840
 4.367751e-02  4.380426 -0.008598 -0.852469
-7.525189e-02 -5.113456  0.005334  0.303430
-4.336659e-02 -4.029569 -0.007814 -0.864829
 5.005687e-02  3.776355 -0.017681 -1.541850
-6.301709e-02 -4.860810 -0.021027 -1.552351
 4.299470e-02  3.703887 -0.016752 -1.407014
-1.579800e-02 -0.982730 -0.055291 -3.753468
 3.297749e-02  3.598115 -0.017051 -1.888241
 8.567407e-03  0.828503  0.052178  3.895585
 4.305980e-02  4.324270 -0.021655 -2.131979
-1.163426e-04  0.042947  0.034683  3.580891
 3.178055e-02  2.867001  0.001037  0.094974
 3.176619e-02  3.185819 -0.023571 -2.430487
-5.511096e-02 -4.500628 -0.021150 -1.779305
 4.433856e-02  3.092289 -0.018414 -1.355783
-4.226909e-02 -3.294936 -0.036958 -3.239366
 3.528061e-02  3.639616  0.025002  2.544219
 3.363545e-02  3.704396 -0.009698 -1.043017
-1.711077e-02 -1.569829  0.037482  3.482871
-5.462330e-02 -4.418320  0.035093  2.522047
-4.012499e-02 -3.776443 -0.032502 -3.107153
 6.074922e-02  5.117070 -0.004066 -0.590008
-9.568751e-03 -1.324255 -0.036478 -3.582289
-3.730718e-03 -0.147919 -0.042633 -3.801825
 1.901179e-02  1.172413  0.074036  5.189838
 3.916884e-02  3.060490 -0.057099 -4.567604
-2.644737e-02 -3.225767  0.009846  1.258192
 3.128487e-02  3.387772  0.017148  1.847383
 3.091997e-03  0.205700 -0.060624 -4.124112
-4.443412e-02 -4.148941  0.009101  0.892547
-1.180147e-02 -1.137204 -0.066567 -5.191830
-2.541013e-02 -2.422667  0.033365  3.202461
-2.683417e-02 -2.947411 -0.022036 -2.428562
-7.493978e-02 -5.409096 -0.009173 -0.726338
-3.970195e-02 -2.884400 -0.037324 -3.242916
-2.876782e-02 -3.251758 -0.016164 -1.007721
-7.486693e-03 -0.897851 -0.032346 -3.758380
 1.078044e-02  1.150399 -0.042959 -4.376891
-2.261177e-02 -2.540112  0.031321  3.349681
-4.560170e-02 -4.200901  0.008538  1.095023
-2.974616e-02 -2.548000  0.032750  2.735612
-2.456988e-02 -2.251017  0.038580  3.843358
-3.835573e-02 -3.325470  0.038922  3.788650
 1.174827e-02  1.005715 -0.041876 -3.501339
 1.158389e-02  1.125768 -0.043832 -4.382313
 1.863584e-02  1.524315  0.054114  4.144338
 1.567794e-02  1.436111 -0.053986 -4.089223
 2.520697e-02  2.575218  0.036954  3.780529
-1.428037e-02 -1.326490  0.035784  3.202797
 5.300134e-02  4.799546 -0.017878 -1.643801
-1.594493e-02 -1.720346 -0.029935 -3.224829
 2.960092e-02  2.288378  0.066308  5.428152
 1.138181e-02  1.220422  0.042556  4.011854
-6.536850e-02 -4.498388 -0.008610 -0.561124
 5.890338e-02  4.454992  0.010285  0.670593
-3.095997e-02 -3.108262  0.031959  3.299110
-2.243031e-02 -2.607313 -0.020764 -2.289746
-4.137647e-02 -3.611332  0.021009  1.831266
-3.233126e-03 -0.283692  0.046941  3.912767
-5.544742e-03 -0.509186 -0.042990 -3.949669
-5.489103e-03 -0.468651 -0.050394 -4.416096
-9.555550e-03 -0.946796  0.038177  3.716876
-7.703310e-03 -0.742974 -0.042503 -3.924350
 2.686767e-02  2.975865  0.027449  3.047368
 9.424334e-03  0.944780  0.029083  2.794167
-2.780387e-02 -3.034681  0.027380  2.961811
-5.896355e-02 -4.626388  0.035486  2.470102
-4.655799e-02 -4.150321 -0.047793 -4.271525
 4.660404e-02  3.687772  0.059138  3.998035
 5.429921e-02  4.913527  0.004118  0.416164
 3.623129e-02  3.474428  0.024691  2.296141
 2.012012e-03  0.168765  0.044846  3.664926
 3.054921e-02  3.416815 -0.014574 -1.661098
-3.248585e-02 -3.740993 -0.011142 -1.285703
 3.552747e-02  3.019750  0.041551  3.208221
-3.084969e-02 -2.889580  0.025426  2.315960
-5.841688e-02 -3.895768  0.010864  0.904190
-1.588509e-03 -0.137665  0.051182  4.941681
 2.806331e-02  2.746876  0.032556  3.013058
-2.512020e-02 -2.314085 -0.040415 -3.832604
 3.597455e-02  3.103693  0.029683  2.515936
-4.859404e-03 -0.435156  0.056994  5.161474
-3.165391e-02 -2.944983 -0.038227 -3.801612
 1.842476e-02  1.915217  0.036012  3.762045
-1.862790e-03  0.222275 -0.060514 -4.434421
-3.184960e-02 -3.635773 -0.006706 -0.746082
 3.939052e-02  3.371378  0.006344  0.399114
-1.191764e-02 -1.077493 -0.052457 -3.872339
-4.359786e-02 -3.750886 -0.011286 -0.957629
-2.884250e-02 -2.522153 -0.046941 -4.376088
-4.819225e-02 -4.545332  0.006794  0.687292
-5.104028e-02 -3.750344 -0.010396 -0.772712
 1.020506e-02  1.076359  0.036989  3.035313
-3.344114e-02 -3.438945  0.027146  2.718113
-3.066823e-02 -3.067227 -0.029834 -3.046567
-5.202938e-03 -0.630759  0.033365  3.831541
-3.877082e-02 -3.349028 -0.004083 -0.457717
-4.392065e-02 -4.240559 -0.013015 -0.993936
 3.348070e-02  3.530754  0.010822  1.066077
 2.685704e-02  2.354692 -0.042622 -3.180154
 2.332618e-02  2.869316 -0.019820 -2.434739
 4.809403e-02  4.339156  0.001284  0.076614
-3.034023e-02 -3.241924  0.025914  2.702994
-2.065681e-02 -2.490833 -0.028022 -3.230304
 1.414782e-02  1.525304  0.033023  3.574308
-1.677828e-02 -1.535046  0.038418  3.399778
-4.143730e-02 -3.573839 -0.042772 -3.697348
-4.252950e-03 -0.546991  0.043263  3.874391
 6.047308e-02  4.635074 -0.055541 -4.341428
-2.810792e-02 -3.349835  0.005075  0.758923
-4.290578e-02 -4.425502 -0.000941 -0.093074
 1.226149e-02  0.874304  0.053865  3.837201
 1.219446e-03  0.109364  0.051371  4.744603
 3.675143e-02  3.249164 -0.032766 -3.022776
 3.707406e-02  3.627783  0.029528  2.946807
 5.790008e-03  0.716204  0.043309  3.957632
-2.195135e-02 -1.891429 -0.049898 -4.578068
-2.403676e-02 -2.510874 -0.032190 -3.453658
-1.884433e-02 -1.818711  0.035756  3.466340
-3.022106e-02 -2.901630 -0.040164 -3.614372
-3.483660e-02 -3.746631  0.012392  1.322386
 3.920792e-02  4.063431 -0.002496 -0.312669
 3.629386e-02  2.979056  0.068080  5.120094
-2.362775e-02 -1.899792  0.056165  4.380400
-3.776277e-02 -3.272874  0.027429  2.483613
-6.724339e-03 -0.620571  0.055711  5.073539
 2.892398e-02  2.935737  0.031473  3.254475
-2.005074e-02 -2.182545  0.032068  3.420402
 3.203444e-02  3.325997  0.022441  2.374542
 4.042379e-02  3.989350 -0.015893 -1.309797
 2.523906e-02  2.017960 -0.055861 -4.407211
 2.859007e-02  3.088416 -0.006246 -0.715369
 3.877419e-03  0.306501  0.060244  5.076948
 1.590133e-02  1.516386  0.025399  2.825305
-2.716514e-02 -2.960230  0.018295  1.839641
-3.245041e-02 -3.181189 -0.026656 -2.714224
 6.663691e-04 -0.449819  0.065368  4.700668
-5.233010e-02 -4.930065 -0.007587 -0.485703
 1.914485e-02  1.731724 -0.050479 -4.659828
 2.406483e-02  2.032799 -0.036665 -3.108868
 4.473379e-02  4.584657 -0.010030 -1.000709
 4.294012e-02  3.671722 -0.045814 -3.974040
 4.834500e-02  3.807533 -0.020761 -1.918919
-4.069741e-02 -3.059284 -0.048085 -3.811835
-5.574101e-02 -4.926867  0.003730  0.306788
-2.248153e-03 -0.324710  0.021247  3.058530
-4.400937e-02 -4.552118  0.006021  0.525606
 9.725582e-03  1.023878 -0.041569 -4.389673
-2.162999e-02 -2.772622  0.017015  2.215756
-3.667477e-02 -3.556241  0.009406  0.908465
 1.019311e-02  0.816946 -0.046105 -3.746806
 2.191301e-02  2.534317 -0.024343 -2.769845
-5.429084e-02 -4.756675 -0.040697 -3.514354
-1.594647e-02 -1.710505 -0.036933 -3.966490
-3.327025e-02 -3.576159 -0.016667 -1.827868
-4.779803e-02 -4.681040 -0.004359 -0.457183
 1.619474e-02  1.814277  0.032562  3.626866
-7.073658e-03 -0.758009  0.036430  3.842786
-3.457343e-02 -2.788929  0.052198  3.832985
-9.480360e-03 -0.888292 -0.051340 -4.900795
-5.423917e-02 -4.765817 -0.015803 -1.374738
-1.292877e-02 -1.468300 -0.031654 -3.590422
-1.168210e-02 -1.043534 -0.043315 -3.918350
-4.669104e-03 -0.490384  0.036408  3.886520
-2.843426e-02 -2.007429 -0.049705 -3.588100
 5.250845e-02  3.725757 -0.013340 -1.259923
-3.128909e-02 -2.547129  0.063056  4.570440
 3.608407e-02  3.412635  0.042072  3.877608
 5.299475e-02  3.884226 -0.026169 -2.274795
-2.951144e-02 -2.978168 -0.022913 -2.350003
-4.135622e-02 -3.839840 -0.035841 -3.064154
-5.944277e-02 -5.006379  0.028281  2.675708
-3.656696e-02 -3.575916  0.017144  1.669423
-3.470404e-02 -3.072042  0.021085  1.993424
-5.394989e-02 -4.964689  0.007871  0.763659
-2.511166e-02 -2.224811 -0.031124 -2.941567
-4.613703e-02 -4.666215 -0.004967 -0.494582
-4.426580e-02 -3.685843 -0.012066 -1.006886
-3.286664e-05  0.002854 -0.036646 -3.859567
-8.042918e-03 -0.922006  0.038696  3.651065
-4.815920e-02 -4.744992  0.010380  1.010222
-2.725047e-02 -2.758590 -0.033949 -3.514618
-1.620625e-02 -1.388911  0.065968  5.581439
 2.590250e-02  2.467019 -0.043608 -4.165223
 4.104819e-02  3.856481  0.017157  1.571876
 5.181927e-02  4.141545 -0.006737 -0.710900
 2.361600e-03  0.375076 -0.042278 -3.696711
 3.923061e-02  3.542180  0.016767  1.509030
-2.752399e-02 -3.024930  0.026067  2.803692
-5.827648e-03 -0.641412 -0.037826 -4.099822
 2.491609e-02  2.555106 -0.030587 -3.109841
-4.379920e-02 -3.677755  0.014144  1.487889
 3.874724e-02  3.881183 -0.021945 -2.168342
-1.144889e-02 -0.791969 -0.069223 -5.201989
 2.221189e-02  1.736285 -0.038101 -3.245240
 1.684646e-02  1.392900  0.047363  3.795493
 4.324796e-02  3.440041  0.022651  1.771999
 3.227455e-02  2.535331  0.062343  5.142797
 4.333242e-02  4.342985  0.024025  2.380705
-1.045205e-02 -0.910589  0.043772  3.814237
-3.799794e-02 -3.133296 -0.020293 -1.907008
-2.886339e-02 -2.941455 -0.032271 -3.364620
-1.811157e-02 -1.836181 -0.032276 -3.331024
 2.840488e-02  3.176151 -0.021469 -2.423387
 1.670234e-02  1.804213  0.031174  3.356320
-3.114401e-02 -3.272489  0.021183  2.211585
 1.987549e-02  2.135918 -0.032340 -3.393186
 6.086464e-02  4.700442 -0.042704 -2.760205
-4.630030e-02 -3.934734 -0.000793 -0.049657
 4.735825e-02  3.643311  0.019708  1.838699
-2.292605e-02 -2.231147 -0.027528 -2.978721
 3.531997e-02  3.213556  0.020802  1.978647
 4.184406e-02  3.071671  0.036465  3.214737
-3.797385e-02 -3.795097  0.002495  0.225674
-6.979882e-02 -5.558401 -0.009006 -0.472121
 3.142988e-02  3.183530 -0.036862 -3.640128
-1.686350e-02 -1.819081  0.021675  2.180640
-2.607659e-02 -2.855013  0.030373  3.218141
 5.880827e-02  3.773784 -0.027087 -2.448548
-5.043530e-02 -4.320830 -0.008885 -0.493575
 1.264573e-02  1.560305 -0.027026 -3.332747
-1.870511e-02 -2.265300  0.023941  2.900788
 3.423003e-02  3.796094  0.006507  0.708890
-3.543146e-02 -3.647423  0.018891  2.010248
 5.179588e-02  3.995526  0.011280  0.859692
 4.951687e-02  4.422268 -0.016555 -1.854712
-2.589727e-02 -2.179252 -0.048966 -3.870778
 2.535510e-02  2.095265 -0.028923 -1.969825
-3.333378e-02 -2.273773  0.049343  3.485811
 3.783610e-02  3.586814 -0.038116 -3.440933
 4.424822e-02  3.419492 -0.022945 -1.954740
-1.945059e-02 -2.729210  0.004820  0.683030
-1.304356e-02 -1.157156 -0.044625 -4.207900
-3.874265e-02 -3.645565 -0.002775 -0.249123
 2.895747e-04  0.015841 -0.033974 -3.651875
 4.208746e-02  4.289284 -0.013900 -1.406813
 1.203391e-02  0.920567 -0.064637 -5.199291
-3.685836e-02 -3.427115  0.024750  2.570882
 1.500927e-02  1.775872  0.026530  3.115489
-5.406143e-02 -3.736581  0.017970  1.308846
 4.468594e-04  0.201283 -0.035767 -3.251624
-2.856574e-03 -0.246986 -0.044978 -3.883578
-4.253376e-02 -3.590124  0.026932  2.624512
 3.173167e-02  3.333241 -0.026570 -2.799139
 5.729462e-02  5.167810  0.000368 -0.008040
 3.933970e-02  3.986407 -0.021003 -2.210331
 4.515462e-02  4.394115  0.018256  1.819733
 4.292018e-02  3.720635  0.008539  0.749553
-1.117619e-02 -0.950939 -0.059181 -5.394474
-2.098054e-03 -0.229210 -0.036465 -3.966288
 3.308844e-02  3.305088 -0.026426 -2.195368
-2.716488e-02 -3.436514  0.002700  0.346930
 2.849905e-02  2.027410 -0.050944 -3.706674
-2.873991e-02 -2.903864 -0.014208 -1.488801
-3.268822e-02 -2.747864  0.035084  3.018110
 1.285976e-02  1.533738 -0.023959 -2.894151
 6.661018e-04  0.113293 -0.037656 -3.892370
-4.795571e-03 -0.468964  0.039939  4.104846
 3.547916e-02  3.933548  0.000659  0.075205
 4.388494e-02  3.877695  0.000447 -0.086731
-6.213230e-02 -5.542617 -0.011895 -1.020772
 3.877250e-02  3.463197  0.042601  3.439043
 1.282088e-02  0.954598 -0.073829 -5.540167
-1.337409e-03 -0.100950  0.062966  5.140845
 5.801380e-02  4.556293  0.003264 -0.032156
-5.394178e-02 -3.820100  0.020039  1.463582
 2.478297e-02  2.488003  0.040205  4.135021
 5.369684e-02  4.599784 -0.017631 -1.482599
-4.216909e-03 -0.463945  0.035765  3.887730
 4.431464e-02  3.946232 -0.015901 -1.477471
 5.590370e-02  4.054874 -0.045312 -3.624891
 4.885222e-02  3.760676  0.002416  0.210112
 1.078208e-02  0.832012 -0.054498 -3.841186
 2.584967e-02  2.656788 -0.030018 -3.092405
-3.568182e-02 -2.810694  0.043944  3.916389
-1.682749e-02 -1.818999  0.029751  3.268654
 5.774909e-02  4.729128  0.014635  1.343273
 4.046703e-02  3.407356 -0.019018 -1.609467
 7.550866e-03  0.720727 -0.037621 -3.291113
-1.251696e-02 -1.152859 -0.035059 -3.090204
-3.715326e-03 -0.319516 -0.038827 -3.822414
-2.171556e-02 -1.966502  0.045762  4.056804
 2.472531e-02  2.404064 -0.025336 -1.777104
-1.184599e-02 -1.224932 -0.038655 -3.876906
-4.346005e-02 -3.398882 -0.034108 -3.029259
 3.511004e-02  3.916460 -0.001669 -0.201259
 3.892029e-02  3.010811 -0.033745 -2.645810
 5.836256e-02  5.118284 -0.004987 -0.407245
 1.920708e-02  1.805462  0.041944  4.002523
-3.884654e-02 -3.792777 -0.031624 -2.916007
 3.451947e-02  3.426981  0.005367  0.613329
 2.548929e-02  2.689914 -0.028510 -3.024066
-2.139663e-02 -1.550488 -0.043307 -3.094008
-4.654962e-02 -3.645583  0.023234  1.900436
-8.326668e-03 -0.884784  0.035395  3.801432
-8.439100e-03 -0.983178  0.031893  3.730471
 4.915928e-02  4.333947 -0.022549 -2.133572
-2.422243e-02 -2.747785 -0.024684 -2.802030
 3.122452e-02  3.039806 -0.017058 -1.798325
-3.583630e-02 -3.769424 -0.001794 -0.166443
 3.960153e-03  0.386345  0.039285  3.795843
 4.269155e-02  3.943751  0.000569  0.050643
-5.970598e-02 -4.882425  0.020682  1.459610
-3.661319e-02 -3.467575 -0.022481 -2.116646
-1.149077e-02 -1.181750 -0.036743 -3.682650
-1.051332e-02 -1.121643 -0.030140 -3.293302
 3.945038e-02  3.138816 -0.034425 -2.916967
 3.642796e-02  2.934009 -0.038457 -3.384734
 2.068771e-02  2.091841  0.040467  4.061689
 1.717234e-02  1.851074  0.029949  3.006008
-5.068138e-02 -4.455895 -0.001367 -0.131663
-4.371710e-02 -4.275368  0.000819 -0.143588
-4.873940e-02 -4.426019 -0.016202 -1.411153
-2.129163e-02 -2.453706  0.022314  2.478957
 1.879063e-02  1.823599 -0.035594 -3.533350
 2.302010e-02  2.151444  0.041477  4.084442
 2.256626e-02  2.210245  0.038114  3.789422
-2.778475e-03 -0.409205  0.053057  4.362179
-5.002128e-02 -4.741512  0.004442  0.428695
-3.322568e-02 -3.016797  0.041150  3.503949
 3.817836e-02  3.120187  0.022570  2.085998
-4.363697e-02 -3.610647 -0.003233 -0.287217
 1.738857e-04  0.024892  0.039922  3.919684
 4.671790e-02  4.263637  0.001443  0.140077
-1.457320e-02 -1.322141  0.072671  5.582864
-3.611179e-02 -3.586627  0.021949  2.262927
-4.376561e-02 -3.895110  0.032677  2.314449
-1.132222e-02 -1.129879  0.042784  4.202881
 3.112205e-02  3.344132 -0.015097 -1.392186
 4.571318e-02  4.405449  0.018512  1.740902
 3.533134e-02  3.731942 -0.012525 -1.322039
 4.321357e-03  0.518658 -0.029482 -3.610094
 3.680156e-02  3.537241 -0.017755 -1.706374
 1.025219e-02  0.938051 -0.041526 -3.837205
 3.080991e-02  2.929825 -0.030499 -2.852069
 1.611772e-02  1.589951 -0.066403 -5.112940
-4.231035e-02 -2.924323 -0.053552 -4.025351
 3.701651e-02  3.495898 -0.015699 -1.392654
-4.954947e-02 -3.854809 -0.014118 -1.085252
 6.630788e-02  5.455218  0.003818  0.600781
 3.351441e-02  2.692812 -0.052889 -4.703566
 5.784583e-03  0.060671 -0.069359 -5.366382
-4.470222e-02 -3.976798  0.039693  3.221784
-5.618981e-03 -0.517049  0.044942  4.364990
 4.026062e-02  3.612219  0.022614  2.193102
 5.061741e-03  0.638237 -0.019500 -2.177978
-1.968430e-02 -2.046618  0.027112  2.648794
 1.324763e-02  1.088820  0.056591  4.728737
-4.682664e-02 -3.792174 -0.008260 -0.844140
-2.266567e-02 -2.105056  0.018083  2.055225
 2.530806e-02  2.145735 -0.042009 -3.555234
-2.141058e-02 -1.903234  0.039447  3.787031
-7.886641e-03 -0.990844 -0.023195 -2.829862
-3.432871e-02 -3.105684 -0.033426 -2.993493
-5.106766e-02 -3.854422 -0.002504 -0.180615
 5.119876e-03  0.446617  0.046173  4.006601
-2.222043e-02 -1.676867 -0.046865 -4.005998
 4.053521e-02  3.867155 -0.020563 -1.947145
 1.504779e-02  1.475554  0.038715  3.824960
 4.877043e-02  4.114304 -0.004462 -0.364326
-6.188305e-03 -0.648833  0.041209  3.877531
-2.289202e-02 -2.211966  0.039423  3.676523
 1.234146e-02  1.348164  0.036904  3.873110
-7.548745e-02 -5.562724 -0.029213 -2.197094
-1.051027e-02 -1.023787 -0.039728 -3.887112
 7.709433e-03  0.747958  0.044700  4.018658
-3.196471e-02 -2.889786 -0.041750 -3.467189
-5.845143e-02 -4.661434  0.025844  2.208962
 3.002180e-02  3.406313 -0.014509 -1.630140
 1.535502e-02  1.250458 -0.047023 -3.875574
-2.672294e-02 -3.030302  0.027180  3.028291
-5.575726e-02 -4.406907 -0.032412 -2.577849
 2.999017e-03  0.560997  0.035359  3.849550
-4.535122e-02 -3.831533 -0.009481 -1.143923
-4.198264e-02 -4.030481  0.007577  0.710211
 5.066472e-02  4.627413 -0.007406 -0.641627
-1.050276e-02 -1.008532  0.042631  4.300769
 2.630093e-02  2.540893 -0.038936 -3.863868
 4.918927e-02  4.638378 -0.020519 -1.858970
 5.881457e-02  4.731960 -0.040789 -2.834797
-5.100443e-02 -4.126874  0.001988  0.026323
-7.208893e-02 -5.580910 -0.001620 -0.068318
 6.922272e-03  0.624879 -0.054281 -5.129218
 4.255361e-02  3.654417 -0.037921 -3.436704
-3.386926e-02 -2.969688 -0.035608 -3.293479
 5.794269e-02  4.670210 -0.008947 -0.681246
-2.076315e-02 -2.148253 -0.032718 -3.365772
-3.370841e-02 -3.628016  0.006891  0.749518
-2.865480e-02 -3.004673 -0.025104 -2.670502
-2.804864e-02 -2.793397  0.031922  3.223973
 3.022750e-02  2.036510 -0.050216 -3.454411
-1.460750e-02 -2.072061  0.016156  2.271743
-7.207697e-02 -4.836604 -0.022051 -1.652405
-5.571911e-03 -0.470453  0.047625  3.905823
-2.941289e-03 -0.352311  0.032917  2.837006
 3.090366e-03  0.209731 -0.048678 -4.091592
-1.782171e-02 -1.470058  0.035689  3.270602
 6.589511e-03  0.626660  0.043403  4.157101
 9.518226e-03  0.745083  0.061963  5.092999
 2.456128e-02  2.824559 -0.024021 -2.762862
-2.053228e-02 -1.070687  0.073862  5.322781
 1.675094e-02  1.542476  0.049103  4.604134
 3.859359e-02  3.661115 -0.013838 -1.328010
 3.644004e-02  3.275618 -0.001361 -0.155295
 3.575127e-02  2.997176 -0.024518 -2.168300
-6.311575e-04 -0.034947 -0.037907 -3.936672
-3.264610e-02 -3.525724 -0.017215 -1.865446
 3.803915e-02  3.682331  0.031074  2.981830
-4.442519e-02 -3.449595  0.021948  1.704240
 6.233065e-02  4.689475 -0.044127 -3.255288
 1.289319e-02  1.388872  0.033973  3.678560
 4.955959e-02  4.639331 -0.002563 -0.247579
-4.850108e-02 -3.949671 -0.016896 -1.585630
-2.177499e-02 -1.746821 -0.041300 -3.447829
 1.567117e-02  1.595175  0.059487  3.889428
 5.149586e-03  0.404737 -0.043428 -3.866967
-3.458553e-03 -0.391093  0.063412  5.534443
 4.240955e-02  3.719394 -0.014004 -1.131188
 6.372755e-03  0.550211  0.046167  3.960899
 2.811927e-02  2.401725  0.026938  2.603381
-4.143555e-02 -3.328192  0.003361 -0.040575
 3.151196e-02  2.896786  0.036804  3.200483
-2.776202e-02 -3.115085 -0.019895 -2.134297
-2.746740e-02 -3.199133  0.015337  1.684806
 1.589001e-02  0.690823 -0.061906 -4.504939
 5.254697e-02  4.819864  0.017772  1.581746
-3.221554e-02 -3.038562  0.027949  2.449293
-2.883822e-02 -2.422273  0.050976  3.852413
 4.022221e-02  3.816286  0.001876  0.350323
-3.266234e-02 -3.408283  0.025987  2.698014
-6.579461e-03 -0.495194  0.047857  3.620154
-4.569949e-02 -4.694800 -0.002033 -0.067254
 3.308363e-02  3.560988 -0.014503 -1.525165
-2.078279e-02 -2.180285 -0.037179 -3.631377
-3.050440e-02 -2.867695 -0.032070 -2.950969
-4.798478e-02 -3.997073 -0.046285 -3.300423
-2.910560e-02 -2.971105  0.025708  2.618171
-2.155494e-02 -2.067121  0.039249  3.658053
 5.139167e-02  4.801968  0.001759  0.091827
 1.395323e-03  0.157062 -0.033724 -3.579451
-1.766654e-02 -1.677033 -0.045194 -3.980714
-1.691742e-02 -1.372315  0.041599  3.733602
 3.823524e-02  2.828610  0.042474  3.665031
 3.719618e-03  0.357807  0.039529  3.832807
 4.706820e-02  3.598747  0.036840  2.835740
-2.141273e-02 -2.298450 -0.030018 -3.233177
 1.498531e-02  0.981888 -0.053169 -3.803003
-2.173463e-02 -2.265120  0.032420  3.320377
-4.567832e-03 -0.359204 -0.047694 -3.904462
-5.775379e-02 -4.341389  0.009684  0.678171
 3.292646e-02  3.753143  0.001692  0.154537
-3.414172e-02 -2.934653 -0.041487 -3.886853
-2.609859e-02 -1.802910 -0.059861 -4.425888
 5.445644e-02  4.036844  0.014871  1.306792
 4.665190e-02  3.750792 -0.039132 -3.421101
-2.166664e-02 -2.182414  0.032997  3.306688
 8.938438e-04  0.042957 -0.056667 -4.682618
-7.486716e-03 -0.644357  0.041390  3.375579
-2.422464e-02 -3.012148 -0.006648 -0.651313
-3.998243e-02 -3.825369 -0.024926 -2.314040
 3.097052e-03  0.284705 -0.033789 -2.973784
 5.838059e-02  4.837075  0.001347  0.104238
 4.265073e-02  4.263946  0.014743  1.460443
-1.860477e-02 -2.020072  0.029705  3.210215
 1.566876e-02  1.577792  0.036992  3.818527
-5.022096e-02 -3.871683  0.024656  2.407483
 4.946782e-02  3.996309  0.025776  2.224831
 5.305097e-02  4.373909  0.042649  3.639430
-2.973940e-02 -3.220549  0.022076  2.348835
 4.489562e-02  3.699583 -0.006085 -0.496547
-4.736053e-02 -3.847203 -0.036192 -2.708337
-4.914365e-02 -4.719987  0.003128  0.394279
-3.064391e-02 -3.116090  0.013579  1.427958
-2.408018e-02 -2.474231  0.034510  3.573833
-3.156736e-02 -2.571912 -0.029507 -2.132603
-3.625734e-02 -3.393286  0.039276  3.783785
-1.367701e-02 -1.119564 -0.050935 -4.326086
 2.870776e-02  2.880423  0.032519  3.334805
 3.389515e-02  3.329294 -0.026241 -2.585109
-2.974288e-02 -2.456462 -0.058035 -4.116243
 2.717683e-03  0.248950  0.049314  4.609470
 4.860380e-02  3.848980 -0.021380 -1.834124
-2.432914e-02 -2.284492 -0.020161 -2.095613
 3.114615e-02  3.053510 -0.035243 -3.604451
-1.283122e-02 -1.064497  0.051905  3.807685
 4.499308e-02  3.427803 -0.037851 -2.803662
 5.120647e-02  3.782263  0.049748  4.108777
 3.218737e-02  2.690480 -0.049043 -4.457763
 3.000297e-02  2.761557  0.042609  4.013572
-3.992026e-02 -3.004132 -0.056169 -4.611368
 2.388749e-02  1.935734  0.057054  4.440031
-1.042051e-02 -0.926244 -0.043938 -3.826959
-9.712883e-03 -1.010975 -0.035181 -3.616648
 5.302720e-02  4.835583  0.008184  0.719790
 4.730916e-02  4.172056  0.000612  0.053442
-3.522390e-02 -3.142171 -0.011328 -1.198242
-2.090685e-02 -2.388381 -0.022583 -2.537969
-4.976840e-02 -4.032510  0.002466  0.141351
-3.360876e-02 -2.892704 -0.056109 -4.095780
-3.618384e-02 -3.313502 -0.029135 -2.855579
 3.464845e-02  3.759660  0.008542  0.939917
 2.664360e-02  2.327739  0.035061  3.028867
 5.552918e-02  3.835611  0.013255  0.830792
-2.931197e-02 -2.888962 -0.031634 -3.096208
-3.803411e-02 -3.857713 -0.027100 -2.461320
 3.662407e-02  3.625988  0.014524  1.438883
 1.003309e-02  1.033496  0.039885  4.110797
 4.384179e-02  3.864256 -0.007302 -0.596727
-9.795767e-04 -0.003396 -0.068926 -5.762056
 2.246813e-02  2.888864 -0.004834 -0.681190
-2.158223e-03 -0.154818 -0.054373 -3.913787
 4.675703e-02  4.569346 -0.016984 -1.594389
 3.568828e-02  3.679036  0.015844  1.593474
 2.361094e-02  2.561845  0.027043  2.975149
-4.470433e-02 -4.186019  0.023406  2.020630
-1.563359e-02 -1.592396  0.030856  3.272590
 1.431317e-02  1.076408  0.068063  5.090061
 1.440625e-02  1.238546 -0.067828 -5.345907
-2.082337e-02 -2.487257 -0.024697 -3.036862
-2.357871e-02 -2.210740 -0.032495 -2.917122
